CustomerID,TotalItemsPurchased,DistinctItemsPurchased,MaxItemsSingleSession,AvgItemsPerSession,ProductEntropy,SessionEntropy,TotalAmountSpent,MaxAmountSingleSession,AvgAmountPerSession,TotalShoppingSessions
13082.0,608,45,157,76.0,5.407574770641921,2.6922193913254286,1159.21,299.96,144.90125,54
15464.0,325,133,325,325.0,7.055282435501199,0.0,713.25,713.25,713.25,133
18062.0,111,12,81,37.0,3.584962500721156,1.0408520829727552,282.45,214.35,94.14999999999999,12
12415.0,1161,102,318,105.54545454545455,6.586345003710947,2.481289531183552,3755.64,1045.86,341.4218181818182,116
14258.0,524,25,132,58.22222222222222,4.461320140211007,2.8226057385529266,2439.26,570.66,271.0288888888889,36
13368.0,264,24,252,132.0,4.584962500721156,0.24988229283318547,430.18,394.78000000000003,215.09000000000003,24
17634.0,753,176,130,83.66666666666667,7.327625075582872,2.9237424975301365,1588.89,442.90000000000003,176.54333333333335,247
16676.0,582,56,207,145.5,5.738204882778696,1.885115727628119,1054.88,357.18,263.72,64
12735.0,331,27,256,165.5,4.754887502163471,0.975119064940866,375.07,226.01999999999998,187.535,27
13764.0,907,168,337,302.3333333333333,7.311372266278568,1.581739327602715,1350.6200000000001,534.98,450.20666666666665,192
13656.0,252,43,139,126.0,5.426264754702098,0.8541802051521675,319.79,162.70000000000002,159.895,43
12413.0,268,23,165,89.33333333333333,4.413716068381603,1.2769435597232492,545.2,300.85,181.73333333333335,31
14312.0,746,59,280,124.33333333333333,5.779822295469602,2.448090357668268,1265.06,385.32,210.84333333333333,71
13280.0,475,61,305,158.33333333333334,5.825289857076014,1.345092719382347,723.45,365.85,241.15,75
15845.0,1571,87,338,196.375,6.254155318286704,2.9320859539476776,2943.17,753.82,367.89625,119
13187.0,86,30,86,86.0,4.906890595608519,0.0,154.02,154.02,154.02,30
16567.0,332,27,232,166.0,4.754887502163471,0.8256265261578954,561.4,414.4,280.7,27
12530.0,583,42,215,145.75,5.272273131477817,1.94254327733448,1075.17,386.39000000000004,268.7925,52
16551.0,360,20,133,120.0,4.243300368538955,1.5726236638951638,426.38,204.55,142.12666666666667,22
16889.0,869,99,357,289.6666666666667,6.539652532160965,1.5357116573197516,1273.84,540.31,424.6133333333333,119
16473.0,192,16,76,64.0,4.0,1.5794340029249652,287.91,122.46000000000001,95.97000000000001,16
12829.0,6,2,6,6.0,1.0,0.0,28.5,28.5,28.5,2
15607.0,200,12,200,200.0,3.584962500721156,0.0,87.76,87.76,87.76,12
15139.0,160,12,102,80.0,3.584962500721156,0.9182958340544896,169.84,122.10000000000001,84.92,12
12489.0,93,10,93,93.0,3.321928094887362,0.0,191.43,191.43,191.43,10
17707.0,24,2,18,12.0,0.9182958340544896,0.9182958340544896,50.400000000000006,32.7,25.200000000000003,3
18198.0,1162,70,198,72.625,5.907309176378984,3.5573247435798527,1962.74,376.64,122.67125,116
18179.0,863,73,248,172.6,6.168980145022539,2.264831889640096,1233.24,353.58000000000004,246.648,76
17284.0,1254,223,500,209.0,7.678857616098628,2.1985910953667283,1575.18,656.32,262.53000000000003,285
13233.0,572,33,348,286.0,5.044394119358456,0.9672947789468944,477.2,259.84,238.59999999999997,33
14889.0,90,10,90,90.0,3.321928094887362,0.0,135.9,135.9,135.9,10
12480.0,1296,119,363,324.0,6.806105028702606,1.985897240049077,2266.94,728.35,566.735,136
14672.0,337,50,194,168.5,5.633209655696991,0.9774178175281716,578.57,334.44,289.28499999999997,51
13593.0,633,59,211,126.6,5.680073239773254,2.029381423047422,1425.13,441.8,285.026,95
14867.0,306,25,126,102.0,4.566108939837479,1.4882607163738673,517.78,229.9,172.59333333333333,28
13162.0,1009,58,436,252.25,5.8402239289418505,1.6638136231997662,1112.85,429.21000000000004,278.21250000000003,60
13183.0,737,43,169,81.88888888888889,5.180419399886277,2.7843128529132257,1126.63,215.6,125.18111111111112,62
17095.0,568,64,375,189.33333333333334,5.969815782426816,1.4297538056670642,1167.06,702.65,389.02,68
12939.0,24,1,24,24.0,0.0,0.0,81.36,81.36,81.36,1
15611.0,235,17,60,21.363636363636363,3.8524975771042,3.054289466574816,675.5500000000001,202.68,61.41363636363637,27
17114.0,173,60,76,21.625,5.654814871579852,2.7027608219606476,416.57,105.44,52.07125,85
16326.0,458,128,87,32.714285714285715,6.840023660733526,3.3635840829535213,1285.02,245.88000000000002,91.78714285714285,183
17128.0,73,11,73,73.0,3.459431618637298,0.0,131.59,131.59,131.59,11
14761.0,118,11,60,59.0,3.459431618637298,0.9456603046006402,255.9,158.4,127.95,11
17555.0,347,100,192,173.5,6.623516641218023,0.9957274520849256,471.81,284.86,235.905,104
12651.0,78,9,78,78.0,3.169925001442312,0.0,114.0,114.0,114.0,9
16735.0,1193,84,436,238.6,6.3013072661764165,2.1437847030753274,1917.7,609.68,383.53999999999996,104
16833.0,430,43,156,107.5,5.41397707318275,1.7001433176227372,1021.53,384.24,255.3825,44
17800.0,534,49,81,59.333333333333336,5.283818069256736,3.0547187219982117,952.36,152.8,105.81777777777778,96
16748.0,880,42,260,176.0,5.249332971051439,2.1966789404928986,1515.9,479.0,303.18,69
13565.0,172,35,94,86.0,5.090032776601483,0.9268190639645772,240.22,130.04,120.10999999999999,38
15799.0,737,84,379,245.66666666666666,6.3739779786073445,1.227023781109526,715.04,346.01,238.34666666666666,87
18032.0,42,5,42,42.0,2.321928094887362,0.0,73.5,73.5,73.5,5
14794.0,649,58,158,108.16666666666667,5.782243907394998,2.4625332160705167,1046.16,271.36,174.36,68
18171.0,308,30,108,61.6,4.829966150010237,2.1512189023742434,652.88,192.75,130.576,34
12524.0,1254,76,309,156.75,6.157333273427099,2.7563671379008747,1719.21,481.63,214.90125,93
16850.0,213,18,213,213.0,4.169925001442313,0.0,317.29,317.29,317.29,18
14321.0,1527,87,420,305.4,6.385944929793701,2.3122906712801097,1178.4,280.44,235.68,97
15326.0,386,29,386,386.0,4.857980995127571,0.0,311.71,311.71,311.71,29
17849.0,22,9,9,7.333333333333333,3.0271691184406193,1.5726236638951638,64.60000000000001,38.300000000000004,21.533333333333335,11
14229.0,339,21,164,113.0,4.254195650150781,1.358433812325649,737.85,294.62,245.95000000000002,29
13107.0,830,47,319,207.5,5.533077191053984,1.7426655019910862,1084.45,430.16999999999996,271.1125,49
16497.0,1329,106,569,221.5,6.6962851571054705,2.1447411534975505,2296.79,1033.79,382.79833333333335,113
16112.0,190,12,150,95.0,3.584962500721156,0.9182958340544896,100.7,64.14,50.35,12
12736.0,48,2,48,48.0,1.0,0.0,93.6,93.6,93.6,2
13473.0,204,17,140,102.0,4.08746284125034,0.9774178175281716,321.86,186.28,160.93,17
14320.0,237,22,147,118.5,4.418295834054489,0.9182958340544896,323.21000000000004,197.93,161.60500000000002,24
12393.0,618,45,264,154.5,5.409705133058606,1.7053010104970536,1193.5,472.0,298.375,58
17742.0,78,7,62,39.0,2.75,0.5435644431995964,200.86,173.82000000000002,100.43,8
16351.0,90,8,90,90.0,3.0,0.0,153.9,153.9,153.9,8
12601.0,202,19,86,40.4,4.165894208390023,2.089244661988271,364.01,126.25999999999999,72.80199999999999,21
13144.0,16,2,16,16.0,1.0,0.0,47.2,47.2,47.2,2
15346.0,144,17,144,144.0,4.08746284125034,0.0,252.42000000000002,252.42000000000002,252.42000000000002,17
15370.0,753,61,240,150.6,5.8186198135562295,2.1828141492660853,1495.2,553.02,299.04,80
16034.0,206,17,92,68.66666666666667,3.975418017913833,1.509968612636817,407.1,146.4,135.70000000000002,21
14669.0,705,146,276,235.0,7.162890436798816,1.581959750980343,1069.77,401.63,356.59,154
18095.0,200,15,188,100.0,3.906890595608518,0.35335933502142136,283.8,258.6,141.9,15
14209.0,402,37,115,67.0,4.933676849016592,2.4895066002200537,1092.25,247.5,182.04166666666666,58
15569.0,53,19,47,26.5,4.247927513443588,0.7424875695421236,59.160000000000004,46.660000000000004,29.580000000000002,19
12728.0,353,30,117,88.25,4.85216872360328,1.9168053775190246,565.33,187.89,141.33249999999998,34
17569.0,118,24,118,118.0,4.584962500721156,0.0,242.6,242.6,242.6,24
13784.0,138,5,48,27.6,2.128085278891395,2.2359263506290326,247.26,61.199999999999996,49.452,7
12724.0,439,46,189,109.75,5.492260864523372,1.7250777404565925,923.41,488.81,230.85250000000002,49
13862.0,1628,95,305,203.5,6.339003650501649,2.904305368344335,2109.91,415.5,263.73875,136
16791.0,725,205,239,103.57142857142857,7.523628240342438,2.446656139371451,1398.88,416.11,199.84,292
16235.0,301,30,136,75.25,4.851409765557392,1.913226537534647,586.8100000000001,234.98,146.7025,32
14270.0,181,22,181,181.0,4.459431618637295,0.0,341.65000000000003,341.65000000000003,341.65000000000003,22
12523.0,771,63,146,70.0909090909091,5.819417931639252,3.3683811756140183,1271.21,180.47,115.56454545454545,79
16655.0,2076,192,724,346.0,7.494479236165032,2.1706759143838936,2721.36,916.11,453.56,231
16359.0,472,31,206,59.0,4.869747126569302,2.7111253347639885,433.81,96.6,54.22625,41
15939.0,609,16,111,55.36363636363637,3.777518266288633,3.340018266288633,821.41,200.5,74.67363636363636,32
14715.0,356,51,117,89.0,5.5506551812150375,1.8680596356149186,687.23,263.9,171.80749999999998,62
14185.0,3,1,3,3.0,0.0,0.0,12.75,12.75,12.75,1
12437.0,2001,103,512,111.16666666666667,6.524948347131746,3.7315731250118516,2760.54,635.5,153.36333333333334,143
12652.0,489,44,489,489.0,5.4594316186372955,0.0,726.83,726.83,726.83,44
14514.0,450,54,281,150.0,5.720049960644812,1.5432372548660886,732.3,367.99,244.1,58
14167.0,142,24,42,35.5,4.258876575099363,1.9347432936797446,512.84,152.84,128.21,45
17048.0,439,36,277,146.33333333333334,5.142664355548852,1.252760079229674,751.1700000000001,488.41,250.39000000000001,38
13284.0,74,9,74,74.0,3.169925001442312,0.0,143.7,143.7,143.7,9
17368.0,296,69,93,49.333333333333336,6.07431823049382,2.340427518513585,512.24,158.67,85.37333333333333,74
12951.0,492,51,171,82.0,5.594309137239127,2.463885809743801,965.62,295.34000000000003,160.9366666666667,60
18190.0,134,11,98,67.0,3.418295834054489,0.9798687566511527,219.16000000000003,131.66000000000003,109.58000000000001,12
15835.0,427,43,148,106.75,5.393127173448314,1.984550967151372,802.09,217.23000000000002,200.5225,46
13993.0,739,48,176,92.375,5.3484993076257705,2.894818077745163,2099.66,427.4,262.4575,80
14114.0,89,11,89,89.0,3.459431618637298,0.0,195.13,195.13,195.13,11
15447.0,83,8,83,83.0,3.0,0.0,129.67,129.67,129.67,8
16315.0,68,10,68,68.0,3.321928094887362,0.0,155.52,155.52,155.52,10
14978.0,422,109,122,84.4,6.604787866574441,2.2307300617480634,1079.27,281.86,215.85399999999998,157
16395.0,1179,142,349,235.8,7.010609701289138,2.255968797854401,1270.64,393.65,254.128,196
13614.0,517,150,248,129.25,7.184504032427626,1.4199960364479867,1060.3600000000001,450.33,265.09000000000003,165
13246.0,617,104,202,102.83333333333333,6.638957562055364,2.305954912355216,802.53,239.67000000000002,133.755,118
15687.0,1198,100,269,133.11111111111111,6.488484856664699,3.013260105359553,2342.58,463.81,260.28666666666663,133
16493.0,700,34,274,175.0,4.969413651789075,1.8640422809049255,1018.59,401.34000000000003,254.6475,45
12672.0,70,8,70,70.0,3.0,0.0,162.29999999999998,162.29999999999998,162.29999999999998,8
13385.0,271,29,271,271.0,4.857980995127571,0.0,403.07,403.07,403.07,29
15626.0,534,43,334,267.0,5.426264754702098,0.9681647320759548,562.56,350.72,281.28000000000003,43
16233.0,160,19,82,80.0,4.247927513443588,0.9494520153879484,373.38,194.28,186.69,19
12553.0,1630,86,316,163.0,6.140064528946788,3.121294352467459,2893.67,517.04,289.367,167
15213.0,270,22,260,135.0,4.418295834054489,0.41381685030363374,325.05,309.9,162.52499999999998,24
18106.0,77,24,77,77.0,4.521640636343317,0.0,196.05,196.05,196.05,28
16206.0,268,48,83,67.0,5.509761693429634,1.8774254660391885,502.71000000000004,161.3,125.6775,59
13782.0,324,87,96,54.0,6.349074434929216,2.430508289801135,763.42,170.06,127.23666666666668,103
12924.0,214,18,75,53.5,3.8634651896016456,1.7582975702780197,640.8100000000001,221.85,160.20250000000001,25
13700.0,1656,136,412,165.6,6.958193400799721,2.8888269930204693,1840.13,376.43,184.013,181
13064.0,387,43,138,96.75,5.25419565015078,1.914100233260958,879.22,303.37,219.805,58
13048.0,1217,76,345,304.25,5.998643361651573,1.9857928067534276,1763.91,470.11,440.9775,132
13634.0,654,138,208,130.8,7.010980387404499,2.240436354934178,1130.31,369.31,226.06199999999998,161
17064.0,300,47,117,100.0,5.440361758939865,1.5786472652851076,681.3000000000001,297.55,227.1,55
17609.0,668,189,313,133.6,7.472181122690884,1.8889244038785322,953.1899999999999,366.0,190.63799999999998,221
15673.0,1258,99,451,314.5,6.52893774732803,1.8761932168146285,2054.26,701.58,513.565,122
14976.0,215,39,67,35.833333333333336,5.048243018531967,2.2992965061200414,600.0600000000001,192.9,100.00999999999999,63
12388.0,1094,54,423,182.33333333333334,5.556534316642937,2.328924745873631,2466.7000000000003,835.19,411.11666666666673,93
13527.0,1367,135,540,195.28571428571428,6.882928360076909,2.4355116573351867,1855.0,404.74,265.0,195
15696.0,970,123,243,121.25,6.869585603385749,2.7077506303769687,2223.76,581.61,277.97,146
12673.0,311,36,174,155.5,5.1699250014423095,0.9977724720899821,504.62,321.82,252.31,36
15296.0,1375,120,443,229.16666666666666,6.760024638383341,2.1916259870609496,2838.77,949.13,473.12833333333333,165
17988.0,36,30,13,5.142857142857143,4.889680181354619,2.1722985375634076,99.92,41.01,14.274285714285714,31
12820.0,674,54,244,168.5,5.720049960644811,1.9392480682393154,923.62,343.76,230.905,58
14238.0,76,6,76,76.0,2.584962500721156,0.0,96.2,96.2,96.2,6
13929.0,87,7,84,43.5,2.8073549220576046,0.5916727785823275,285.45,270.6,142.72500000000002,7
14657.0,452,92,198,113.0,6.377017851110238,1.7833117347138296,707.37,303.63,176.8425,115
18212.0,88,27,88,88.0,4.696131794257844,0.0,175.47,175.47,175.47,31
13859.0,126,25,126,126.0,4.623516641218014,0.0,172.76000000000002,172.76000000000002,172.76000000000002,26
17018.0,126,12,66,63.0,3.5465935642949384,0.9957274520849256,748.5,405.0,374.25,13
14242.0,117,10,68,58.5,3.238901256602631,0.9957274520849256,219.25,116.7,109.625,13
12356.0,548,33,354,274.0,5.044394119358456,0.9993375041688847,1086.56,818.7,543.28,33
13898.0,131,11,131,131.0,3.459431618637298,0.0,138.93,138.93,138.93,11
16948.0,170,11,96,56.666666666666664,3.418295834054489,1.4833557549816874,212.9,98.10000000000001,70.96666666666667,12
12527.0,229,16,112,76.33333333333333,4.0,1.3663146570363986,296.71000000000004,152.4,98.90333333333335,16
15395.0,13,5,13,13.0,2.321928094887362,0.0,74.55000000000001,74.55000000000001,74.55000000000001,5
12510.0,295,28,291,147.5,4.789015477886192,0.21639693245126468,620.05,597.05,310.025,29
14428.0,315,93,148,63.0,6.452835820783991,1.471236784887268,748.59,350.38,149.71800000000002,113
12422.0,364,37,172,121.33333333333333,5.209453365628954,1.5200907086043647,645.3100000000001,297.36,215.10333333333332,37
17708.0,89,27,58,44.5,4.680757755722092,0.8453509366224365,254.82999999999998,156.48,127.41499999999999,33
15606.0,661,45,130,73.44444444444444,5.253524413893479,3.106397806905023,2214.37,480.78000000000003,246.0411111111111,64
13310.0,564,57,228,188.0,5.78125,1.578306427326721,980.08,362.08,326.6933333333333,64
14916.0,899,64,269,224.75,5.96359692054628,1.9688938824824986,1161.57,340.13,290.3925,69
14572.0,1141,179,296,163.0,7.344324231893994,2.3949416846844596,2332.06,600.35,333.15142857142854,243
13502.0,262,16,154,87.33333333333333,3.969815782426811,1.468090781663233,272.1,114.6,90.7,17
14784.0,188,13,132,94.0,3.7004397181410926,0.8904916402194913,231.32000000000002,116.64,115.66,13
15938.0,166,12,48,33.2,3.4565647621309536,2.1492553971685,297.58,92.7,59.516000000000005,15
17418.0,275,25,139,137.5,4.623516641218014,0.9957274520849256,349.76,182.37,174.88,26
14779.0,73,29,47,24.333333333333332,4.840223928941852,1.0529815751302694,187.55,110.85,62.51666666666667,30
16321.0,75,6,36,18.75,2.5216406363433186,1.950212064914747,203.85000000000002,75.0,50.962500000000006,7
15262.0,71,9,71,71.0,3.169925001442312,0.0,161.95000000000002,161.95000000000002,161.95000000000002,9
17862.0,92,7,92,92.0,2.8073549220576046,0.0,260.0,260.0,260.0,7
12402.0,92,10,92,92.0,3.321928094887362,0.0,195.6,195.6,195.6,10
17771.0,283,47,176,141.5,5.523856189774728,0.9580420222262995,213.71,121.76,106.855,50
15422.0,38,6,20,19.0,2.584962500721156,1.0,97.7,55.5,48.85,6
13008.0,175,14,175,175.0,3.8073549220576055,0.0,229.46999999999997,229.46999999999997,229.46999999999997,14
14770.0,431,39,289,215.5,5.259991029008325,0.9474351361840306,622.37,399.87,311.185,41
15174.0,109,10,109,109.0,3.321928094887362,0.0,120.63,120.63,120.63,10
12594.0,1331,45,289,166.375,5.276274968732877,2.74923658640642,2743.43,722.4000000000001,342.92875000000004,104
17504.0,1031,81,498,114.55555555555556,6.284431521274415,2.2428568092660974,1629.65,621.86,181.07222222222222,92
16387.0,44,4,44,44.0,2.0,0.0,94.36,94.36,94.36,4
12664.0,144,8,78,36.0,2.9219280948873623,1.5709505944546687,406.8,154.5,101.7,10
16618.0,936,62,534,234.0,5.896225992744114,1.549464348337667,1561.08,965.0799999999999,390.27,71
17277.0,418,63,352,209.0,5.960829351489996,0.8051250074646821,958.0500000000001,629.62,479.025,65
17094.0,146,13,146,146.0,3.7004397181410926,0.0,254.3,254.3,254.3,13
14692.0,251,51,121,62.75,5.536670255656536,1.9076604601183145,549.05,250.1,137.2625,66
12970.0,224,109,201,56.0,6.7114349809877885,0.9045212482956251,310.05,261.04,77.5125,122
17889.0,72,16,41,36.0,4.0,0.9544340029249649,159.92,91.4,79.96000000000001,16
17714.0,92,10,92,92.0,3.321928094887362,0.0,153.0,153.0,153.0,10
12916.0,708,44,259,177.0,5.195046842968564,1.9199291181409879,1764.0,576.75,441.0,81
17769.0,1644,179,339,164.4,7.253979787876427,2.9708045716590386,3258.63,506.09000000000003,325.863,272
14450.0,241,32,89,80.33333333333333,4.88418371977919,1.5579239420143645,483.25,213.8,161.08333333333334,40
16085.0,483,117,147,96.6,6.719603100230912,2.259574124516434,852.4,265.76,170.48,156
15167.0,62,37,62,62.0,5.209453365628954,0.0,134.4,134.4,134.4,37
14224.0,332,87,92,83.0,6.414866303883112,1.8071782248020125,645.21,197.45,161.3025,92
13742.0,905,168,260,75.41666666666667,7.207846978217491,2.7169081935384316,1886.96,405.5,157.24666666666667,251
17673.0,1064,114,245,177.33333333333334,6.656853286782058,2.515474346601031,1380.35,330.05,230.0583333333333,210
12727.0,1614,98,736,230.57142857142858,6.552188259778786,2.2758705868098144,2446.52,806.26,349.5028571428571,114
14068.0,71,20,71,71.0,4.277613436819114,0.0,248.85000000000002,248.85000000000002,248.85000000000002,22
14744.0,176,16,72,29.333333333333332,3.969815782426811,2.4477979600193267,413.53,202.5,68.92166666666667,17
14368.0,32,6,32,32.0,2.584962500721156,0.0,105.2,105.2,105.2,6
15497.0,182,8,98,91.0,2.94770277922009,0.9910760598382222,495.5,301.7,247.75,9
12559.0,205,16,205,205.0,4.0,0.0,301.41,301.41,301.41,16
13819.0,377,22,184,125.66666666666667,4.403856189774723,1.5754508105601306,624.75,231.6,208.25,25
14501.0,119,8,74,59.5,2.94770277922009,0.9910760598382222,198.71,131.78,99.355,9
14782.0,42,5,42,42.0,2.321928094887362,0.0,110.10000000000001,110.10000000000001,110.10000000000001,5
17861.0,1602,153,417,200.25,7.15056992579063,2.3196125061190966,1564.84,425.57,195.60500000000002,193
18161.0,719,45,210,143.8,5.2298405367333745,2.1992109557095345,1275.42,424.06,255.084,69
15820.0,56,16,56,56.0,4.0,0.0,116.97999999999999,116.97999999999999,116.97999999999999,16
18136.0,371,32,175,123.66666666666667,4.947702779220088,1.472637233625176,744.83,289.36,248.27666666666667,36
16660.0,131,9,95,65.5,3.169925001442312,0.7642045065086203,205.97,168.17000000000002,102.98500000000001,9
12693.0,215,28,81,53.75,4.807354922057602,1.828780264334116,461.51,172.95,115.3775,28
13396.0,410,29,284,205.0,4.840223928941852,0.9480782435939054,913.74,622.32,456.87,30
15179.0,993,73,382,248.25,6.175485357162557,1.5769184261481093,1529.54,761.4,382.385,75
12935.0,1535,70,317,219.28571428571428,5.923690536166986,2.611575081989617,1847.3,374.9,263.9,114
16730.0,672,71,255,224.0,6.122152023829223,1.3374611992553151,627.87,272.92,209.29,75
14541.0,607,69,225,75.875,5.902529998706979,2.2541855067370298,1372.05,307.91,171.50625,102
18288.0,1126,84,309,160.85714285714286,6.341443613642204,2.414114305767282,2472.14,764.12,353.1628571428572,92
13551.0,9,3,9,9.0,1.584962500721156,0.0,53.550000000000004,53.550000000000004,53.550000000000004,3
15052.0,77,26,77,77.0,4.6808134280893965,0.0,127.83,127.83,127.83,27
14130.0,200,58,200,200.0,5.85798099512757,0.0,360.46,360.46,360.46,58
13615.0,179,20,179,179.0,4.321928094887363,0.0,368.19,368.19,368.19,20
13158.0,748,58,265,187.0,5.743547571343146,1.991170952177334,1193.5,332.89,298.375,78
14409.0,541,30,262,135.25,4.693479289485192,1.9214705860944377,875.4200000000001,354.0,218.855,43
15218.0,1289,64,226,128.9,5.699985844860759,3.061373963889362,3102.65,527.14,310.265,127
15110.0,220,13,61,55.0,3.5630741894285696,1.9869608142719164,606.0,201.8,151.5,25
15967.0,200,68,143,100.0,6.042152023829221,0.9709505944546686,352.28,215.33,176.14,75
16757.0,81,7,81,81.0,2.8073549220576046,0.0,106.83000000000001,106.83000000000001,106.83000000000001,7
18008.0,57,12,20,14.25,3.5465935642949384,1.5465935642949382,71.53,35.05,17.8825,13
16222.0,309,106,309,309.0,6.71785046512642,0.0,620.7,620.7,620.7,108
14341.0,1188,97,458,148.5,6.4887983117387025,2.606783556150405,1858.47,673.1,232.30875,115
13168.0,646,90,340,161.5,6.378953690738388,1.6385111105394654,1089.24,498.78,272.31,110
16943.0,106,14,78,35.333333333333336,3.6292196865240967,1.292727214755173,431.18,263.78000000000003,143.72666666666666,22
17515.0,222,37,86,55.5,5.0373017372529425,1.9262025893247394,403.17,143.43,100.7925,72
17082.0,866,63,562,433.0,5.934611413299904,0.868533960265235,1408.1,1100.66,704.0500000000001,69
14248.0,78,7,78,78.0,2.8073549220576046,0.0,98.58,98.58,98.58,7
12609.0,533,49,221,177.66666666666666,5.603856189774728,1.5775765559836066,846.11,304.06,282.0366666666667,50
13002.0,72,6,72,72.0,2.584962500721156,0.0,110.99999999999999,110.99999999999999,110.99999999999999,6
13049.0,168,11,90,84.0,3.459431618637298,0.9456603046006402,433.68,279.9,216.83999999999997,11
13405.0,144,18,108,48.0,4.169925001442313,1.134969974603941,363.351,228.8,121.117,18
16043.0,377,26,161,94.25,4.631615665225586,1.8068533615063314,598.74,250.55,149.685,31
15812.0,234,24,141,58.5,4.5465935642949376,0.969918434275037,506.38000000000005,180.16,126.595,26
13837.0,146,16,121,73.0,3.969815782426811,0.9774178175281716,221.59,157.54000000000002,110.79500000000002,17
17118.0,154,10,154,154.0,3.321928094887362,0.0,157.02,157.02,157.02,10
14233.0,395,28,261,98.75,4.760647923290102,1.77614773312812,901.71,488.41,225.4275,31
17075.0,267,51,91,66.75,5.581954882778696,1.9568030882943972,612.12,245.99,153.03,64
15661.0,36,3,36,36.0,1.584962500721156,0.0,19.8,19.8,19.8,3
17027.0,404,102,128,67.33333333333333,6.505824356122517,2.1230576531056724,784.51,219.93,130.75166666666667,140
17786.0,156,54,107,78.0,5.675704882778696,0.9283620723948678,226.78,148.38,113.39,64
12591.0,220,22,220,220.0,4.459431618637295,0.0,323.1,323.1,323.1,22
16124.0,36,7,36,36.0,2.8073549220576046,0.0,102.4,102.4,102.4,7
16409.0,1090,132,359,218.0,6.820254638780108,2.2012919266883677,1737.14,543.03,347.428,211
13754.0,90,7,78,45.0,2.75,0.5435644431995964,129.6,112.2,64.8,8
15227.0,528,34,171,105.6,4.924969207344632,2.1525007447844633,891.78,284.33,178.356,45
12997.0,461,40,176,115.25,5.2114493614945,1.936208910593071,851.14,279.57,212.78500000000003,51
16882.0,405,34,308,135.0,5.087462841250338,1.0827203878670804,529.47,353.52,176.49,34
16496.0,928,77,350,309.3333333333333,6.2531478367847,1.538420475515106,1222.33,540.58,407.4433333333333,79
17311.0,458,39,316,229.0,5.285402218862247,0.9418285354475157,727.84,482.54,363.92,39
15910.0,1005,209,212,125.625,7.594861521218794,2.9554529906663336,1154.23,243.76,144.27875,259
16949.0,661,49,195,110.16666666666667,5.58505510275648,2.444301983082572,674.72,230.73000000000002,112.45333333333333,52
14970.0,235,19,75,58.75,4.047299098426644,1.8636785024022355,1465.51,405.0,366.3775,29
12645.0,884,55,300,221.0,5.711329328227484,1.9507492169784013,1386.38,432.76000000000005,346.595,63
12468.0,319,32,197,159.5,4.9837880587523955,0.884963636383153,570.49,424.15000000000003,285.245,33
14738.0,522,34,139,74.57142857142857,4.928508854797681,2.6566010449922435,1150.14,238.01000000000002,164.3057142857143,48
17540.0,190,19,126,95.0,4.16829583405449,0.9182958340544896,544.9,276.1,272.45000000000005,24
14239.0,948,72,176,86.18181818181819,6.032807713503011,3.243472543338553,1985.6000000000001,315.65,180.50909090909093,95
18125.0,663,158,252,165.75,7.215155249245191,1.892578395559427,1022.42,448.64,255.605,186
13328.0,152,8,152,152.0,3.0,0.0,235.68,235.68,235.68,8
15549.0,599,90,360,199.66666666666666,6.4475384382614385,1.357293802905103,1146.51,681.0,382.17,99
15864.0,85,8,46,28.333333333333332,2.94770277922009,1.5304930567574826,329.85,195.70000000000002,109.95,9
14662.0,499,130,221,124.75,6.959753734036147,1.7525517901433603,611.8,250.08,152.95,144
17180.0,565,84,172,141.25,6.241741856150618,1.7606444184361596,658.16,223.7,164.54,117
15057.0,332,16,296,166.0,4.0,0.5435644431995964,807.0,717.6,403.5,16
12574.0,57,9,57,57.0,3.169925001442312,0.0,162.55,162.55,162.55,9
13330.0,566,33,278,188.66666666666666,4.8945984259615996,1.488367621231427,961.38,388.08,320.46,47
13552.0,902,64,174,75.16666666666667,5.887492001110315,3.3185226823857916,2165.56,363.02,180.46333333333334,80
12853.0,494,50,214,98.8,5.574032338688185,2.087780973891541,1151.8,496.5,230.35999999999999,57
13538.0,103,6,50,20.6,2.2998963911678914,2.0403733936884967,699.45,337.5,139.89000000000001,11
14659.0,1162,135,309,129.11111111111111,6.880848907325848,3.047091923728984,2269.18,498.27,252.1311111111111,231
13141.0,1443,108,510,288.6,6.6642901430033685,2.187131784772351,2257.58,947.4000000000001,451.51599999999996,129
15365.0,745,58,311,106.42857142857143,5.781036112553423,2.307508984934252,1425.47,677.77,203.63857142857142,72
13707.0,290,40,174,145.0,5.3219280948873635,0.9097361225311662,581.36,429.76,290.68,40
17329.0,135,24,72,67.5,4.521640636343317,0.9852281360342516,466.56,255.0,233.28,28
14532.0,193,25,165,64.33333333333333,4.643856189774723,0.9510456605801272,200.4,123.6,66.8,25
14805.0,85,23,33,21.25,4.450212064914748,1.788703141426173,296.45,140.3,74.11250000000001,28
16897.0,48,20,48,48.0,4.321928094887363,0.0,122.88000000000001,122.88000000000001,122.88000000000001,20
15579.0,103,35,58,51.5,5.101345257520846,0.9994730201859836,209.85,110.85,104.925,37
14595.0,887,85,622,147.83333333333334,6.363182744076987,1.6038137217887654,1524.96,1010.84,254.16,92
13161.0,27,6,27,27.0,2.584962500721156,0.0,95.75,95.75,95.75,6
15415.0,417,41,417,417.0,5.344698375159715,0.0,465.09000000000003,465.09000000000003,465.09000000000003,42
